customer_id,age,income,monthly_income,debt_ratio,revolving_utilization,num_open_credit_lines,num_dependents,num_30_59_days_late,num_60_89_days_late,num_90_days_late,num_mortgages,number_real_estate_loans,default
CUST-042301,35,31104.12,2592.01,0.1285,55.27,1,1,1,1,1,0,0,1
CUST-042302,74,42095.79,3507.98,0.256,51.39,6,1,1,1,1,0,0,1
CUST-042303,24,65750.76,5479.23,0.168,34.2,6,1,2,0,0,3,3,0
CUST-042304,75,26704.22,2225.35,0.1254,60.44,3,0,1,0,0,0,0,0
CUST-042305,58,104238.44,8686.54,0.4353,29.15,6,1,3,0,0,0,0,0
CUST-042306,54,29467.56,2455.63,0.0616,16.73,5,2,0,1,2,0,0,0
CUST-042307,22,49983.14,4165.26,0.094,21.94,4,0,0,0,0,0,0,0
CUST-042308,29,65278.85,5439.9,0.4513,44.75,2,0,0,0,0,2,2,0
CUST-042309,53,49925.14,4160.43,0.3084,12.51,5,1,1,0,0,0,0,0
CUST-042310,27,105342.39,8778.53,0.3204,64.21,5,1,2,1,0,1,1,0
CUST-042311,31,10632.12,886.01,0.1759,16.11,5,1,0,0,0,0,0,0
CUST-042312,38,70397.07,5866.42,0.1644,43.1,4,0,0,2,0,0,0,0
CUST-042313,65,30562.21,2546.85,0.1554,51.57,5,1,0,0,0,0,0,0
CUST-042314,35,14333.38,1194.45,0.3796,45.59,3,0,0,0,0,1,1,0
CUST-042315,69,33700.86,2808.41,0.1288,58.69,2,0,0,0,0,0,0,0
CUST-042316,72,98527.45,8210.62,0.1038,33.13,8,1,0,0,1,1,1,0
CUST-042317,34,23407.36,1950.61,0.042,48.2,2,1,1,1,0,4,4,0
CUST-042318,50,73310.38,6109.2,0.5656,47.01,5,0,0,0,0,0,0,0
CUST-042319,37,40968.98,3414.08,0.1868,47.76,6,2,0,0,0,3,3,0
CUST-042320,30,20207.24,1683.94,0.6284,15.06,3,3,1,1,0,4,4,0
CUST-042321,60,8375.5,697.96,0.1921,48.43,8,0,2,1,0,0,0,1
CUST-042322,28,25008.16,2084.01,0.1252,54.95,9,1,3,1,0,3,3,0
CUST-042323,69,79513.13,6626.09,0.0532,16.34,5,0,1,1,0,0,0,0
CUST-042324,38,9793.91,816.16,0.2244,46.43,0,1,4,0,1,1,1,1
CUST-042325,48,26635.34,2219.61,0.375,56.09,1,0,0,0,0,0,0,0
CUST-042326,65,48830.52,4069.21,0.1293,70.44,2,0,0,0,1,0,0,0
CUST-042327,65,12870.59,1072.55,0.5852,12.28,5,2,1,2,0,1,1,1
CUST-042328,64,139213.94,11601.16,0.3839,62.37,3,1,3,0,0,0,0,0
CUST-042329,71,19585.7,1632.14,0.3394,21.13,2,1,1,0,0,1,1,0
CUST-042330,78,69421.19,5785.1,0.2146,57.62,3,1,0,0,1,0,0,0
CUST-042331,45,40184.94,3348.74,0.4108,23.97,4,0,3,2,1,1,1,1
CUST-042332,40,82318.47,6859.87,0.0209,67.24,6,3,3,1,0,0,0,0
CUST-042333,19,28920.93,2410.08,0.3338,60.98,4,1,1,3,0,0,0,1
CUST-042334,74,39879.15,3323.26,0.1592,61.0,2,0,1,1,1,0,0,0
CUST-042335,36,67726.73,5643.89,0.0413,37.96,6,0,0,1,0,0,0,0
CUST-042336,35,118585.35,9882.11,0.1799,43.67,5,0,1,4,1,1,1,1
CUST-042337,44,16255.78,1354.65,0.5379,52.72,9,3,2,1,2,3,3,1
CUST-042338,27,33828.74,2819.06,0.6172,75.93,1,1,0,2,1,2,2,0
CUST-042339,78,16859.79,1404.98,0.5857,44.99,3,1,0,0,0,1,1,0
CUST-042340,71,13512.54,1126.05,0.295,55.16,10,2,1,3,1,0,0,1
CUST-042341,19,13642.07,1136.84,0.2123,38.05,6,0,0,2,1,0,0,0
CUST-042342,78,7400.43,616.7,0.1646,85.41,3,1,0,2,0,0,0,0
CUST-042343,18,32356.59,2696.38,0.1718,60.72,5,2,3,4,1,0,0,1
CUST-042344,20,25415.53,2117.96,0.1211,47.61,8,1,0,0,0,0,0,0
CUST-042345,42,18908.72,1575.73,0.0855,24.89,5,1,0,1,0,2,2,0
CUST-042346,33,17185.95,1432.16,0.4596,62.13,4,1,0,1,0,0,0,0
CUST-042347,66,66110.57,5509.21,0.3805,35.59,1,1,4,1,0,0,0,0
CUST-042348,77,33392.5,2782.71,0.0182,54.94,3,1,0,0,0,2,2,0
CUST-042349,26,15913.24,1326.1,0.1866,80.06,8,1,3,0,0,0,0,0
CUST-042350,52,23688.98,1974.08,0.3151,25.49,5,0,2,0,0,1,1,1
CUST-042351,73,61908.3,5159.02,0.2932,25.26,4,2,1,0,0,2,2,0
CUST-042352,70,29145.52,2428.79,0.3868,51.66,4,2,1,0,0,1,1,0
CUST-042353,76,22628.38,1885.7,0.0884,74.59,3,1,2,2,0,0,0,0
CUST-042354,40,12634.09,1052.84,0.3322,76.8,2,1,1,1,0,0,0,1
CUST-042355,21,84949.91,7079.16,0.5612,24.22,6,0,0,1,0,1,1,0
CUST-042356,57,37166.91,3097.24,0.1316,69.13,3,0,1,2,1,0,0,0
CUST-042357,47,30448.77,2537.4,0.0482,48.71,7,1,2,0,0,1,1,0
CUST-042358,67,16808.02,1400.67,0.2975,20.64,4,1,0,0,1,2,2,0
CUST-042359,45,21353.06,1779.42,0.2254,41.88,4,0,4,2,0,1,1,1
CUST-042360,68,21548.36,1795.7,0.1847,66.19,5,1,2,0,1,1,1,0
CUST-042361,73,31014.6,2584.55,0.1936,46.31,4,2,0,0,0,1,1,0
CUST-042362,74,4535.93,377.99,0.1043,37.37,0,3,2,0,0,4,4,0
CUST-042363,58,16924.22,1410.35,0.7336,80.96,4,0,0,0,0,2,2,0
CUST-042364,26,25770.62,2147.55,0.1636,57.5,4,3,0,1,1,1,1,0
CUST-042365,20,54496.05,4541.34,0.2957,77.08,2,1,0,0,0,1,1,0
CUST-042366,23,11680.41,973.37,0.2912,52.85,2,0,3,0,0,0,0,0
CUST-042367,40,81409.89,6784.16,0.2102,58.12,2,3,0,1,2,2,2,1
CUST-042368,28,17492.48,1457.71,0.3152,17.5,7,0,1,2,0,1,1,0
CUST-042369,28,101624.1,8468.67,0.1674,20.09,4,0,2,0,0,0,0,0
CUST-042370,48,35220.03,2935.0,0.1387,77.12,1,0,1,0,0,1,1,0
CUST-042371,45,96943.04,8078.59,0.3733,47.25,5,1,0,1,0,2,2,0
CUST-042372,58,36755.44,3062.95,0.142,26.11,3,1,0,0,2,0,0,1
CUST-042373,39,82426.59,6868.88,0.0612,68.65,1,3,1,1,1,0,0,0
CUST-042374,57,23086.76,1923.9,0.0561,36.02,3,0,2,1,0,1,1,1
CUST-042375,39,49802.5,4150.21,0.2087,21.44,8,0,1,0,0,0,0,0
CUST-042376,61,69003.72,5750.31,0.1093,25.47,3,1,1,0,1,2,2,0
CUST-042377,31,98942.22,8245.18,0.3175,57.77,4,1,2,1,1,0,0,1
CUST-042378,60,22219.54,1851.63,0.2606,31.07,5,2,2,0,0,0,0,0
CUST-042379,75,21329.23,1777.44,0.3225,55.21,0,0,1,0,0,0,0,0
CUST-042380,32,28159.18,2346.6,0.4214,50.2,8,0,0,0,0,0,0,0
CUST-042381,69,86981.66,7248.47,0.4744,40.72,1,2,0,1,0,1,1,0
CUST-042382,30,17550.24,1462.52,0.197,22.63,3,0,0,0,0,0,0,0
CUST-042383,31,21679.03,1806.59,0.0776,26.7,5,1,1,1,1,0,0,1
CUST-042384,75,47123.8,3926.98,0.3055,16.54,7,1,1,0,1,0,0,0
CUST-042385,57,43786.4,3648.87,0.1736,29.74,4,1,1,1,0,2,2,0
CUST-042386,41,58686.82,4890.57,0.337,30.25,1,1,1,1,1,0,0,0
CUST-042387,34,26129.37,2177.45,0.1142,23.54,3,1,1,0,1,0,0,0
CUST-042388,49,33000.48,2750.04,0.2076,43.03,3,1,0,0,0,1,1,0
CUST-042389,54,68321.56,5693.46,0.4268,26.8,4,4,0,0,0,1,1,0
CUST-042390,42,33876.15,2823.01,0.2682,47.46,4,1,2,0,0,1,1,0
CUST-042391,68,53586.75,4465.56,0.2011,72.99,5,1,0,4,1,2,2,1
CUST-042392,51,44737.58,3728.13,0.303,67.93,5,1,0,0,0,2,2,0
CUST-042393,69,83691.5,6974.29,0.5141,8.07,4,0,0,0,0,0,0,0
CUST-042394,36,53072.99,4422.75,0.1657,61.48,4,2,1,0,0,0,0,0
CUST-042395,77,13265.35,1105.45,0.1689,17.7,1,2,0,0,0,0,0,0
CUST-042396,56,18405.36,1533.78,0.1666,37.56,8,0,0,0,1,1,1,0
CUST-042397,21,45038.01,3753.17,0.393,33.22,2,0,1,1,0,1,1,0
CUST-042398,42,98267.87,8188.99,0.1935,63.04,6,0,1,1,1,3,3,0
CUST-042399,28,22402.15,1866.85,0.3519,59.37,4,0,2,1,0,0,0,0
CUST-042400,35,84190.87,7015.91,0.1895,27.3,6,2,0,0,0,2,2,0
CUST-042401,58,216551.45,18045.95,0.1862,33.3,8,0,1,2,0,0,0,0
CUST-042402,44,65707.76,5475.65,0.0931,23.32,4,0,0,0,0,0,0,0
CUST-042403,34,16883.54,1406.96,0.1707,69.77,5,2,2,1,0,1,1,0
CUST-042404,22,41073.91,3422.83,0.1333,66.15,5,2,1,0,1,3,3,0
CUST-042405,43,12167.11,1013.93,0.1494,72.85,9,1,3,1,1,0,0,1
CUST-042406,76,44084.5,3673.71,0.1834,25.12,2,0,1,2,1,0,0,1
CUST-042407,42,10841.64,903.47,0.4003,31.19,6,3,1,0,0,1,1,1
CUST-042408,75,10253.81,854.48,0.3756,16.04,7,0,0,0,0,0,0,0
CUST-042409,29,28355.43,2362.95,0.5935,18.76,5,1,0,1,1,1,1,1
CUST-042410,56,28157.8,2346.48,0.086,44.41,9,0,0,0,1,1,1,1
CUST-042411,79,20938.06,1744.84,0.4921,12.06,4,1,0,2,0,0,0,0
CUST-042412,74,19330.47,1610.87,0.6631,74.77,2,0,1,1,0,3,3,1
CUST-042413,48,34092.61,2841.05,0.3035,29.93,1,1,1,0,0,4,4,0
CUST-042414,49,113173.01,9431.08,0.34,47.51,1,2,1,0,0,1,1,0
CUST-042415,75,19985.83,1665.49,0.5826,36.8,6,0,0,1,0,0,0,0
CUST-042416,47,13673.01,1139.42,0.1132,29.83,1,1,0,0,0,0,0,0
CUST-042417,74,21096.08,1758.01,0.4812,59.57,5,0,0,0,1,2,2,0
CUST-042418,52,56308.08,4692.34,0.3253,41.21,0,1,1,0,0,0,0,0
CUST-042419,24,29604.78,2467.06,0.0543,29.61,3,3,0,0,0,2,2,0
CUST-042420,53,6998.05,583.17,0.1128,61.16,3,1,2,0,0,0,0,0
CUST-042421,64,19872.33,1656.03,0.3116,43.66,9,2,2,1,2,0,0,1
CUST-042422,49,25314.26,2109.52,0.2939,66.85,7,1,0,1,0,0,0,0
CUST-042423,48,63801.48,5316.79,0.277,34.58,2,1,2,1,1,0,0,1
CUST-042424,65,25413.38,2117.78,0.384,38.03,5,3,0,0,0,0,0,0
CUST-042425,36,47178.25,3931.52,0.3496,49.26,2,2,1,1,1,0,0,0
CUST-042426,39,23969.32,1997.44,0.4616,78.16,3,1,1,0,2,1,1,0
CUST-042427,62,9156.87,763.07,0.1194,10.69,3,0,1,0,0,2,2,0
CUST-042428,67,52413.33,4367.78,0.4562,44.19,8,2,2,0,0,0,0,0
CUST-042429,68,11679.41,973.28,0.2409,10.4,2,2,1,0,0,0,0,0
CUST-042430,24,32433.26,2702.77,0.0975,12.06,5,1,0,0,0,1,1,0
CUST-042431,30,209851.52,17487.63,0.3404,59.1,6,2,1,1,0,1,1,0
CUST-042432,42,20376.58,1698.05,0.6909,28.52,4,2,1,1,0,3,3,0
CUST-042433,71,72423.75,6035.31,0.3666,74.05,4,0,0,0,1,0,0,0
CUST-042434,37,114326.55,9527.21,0.1619,55.37,2,2,1,3,1,0,0,1
CUST-042435,68,36431.26,3035.94,0.2988,22.78,3,1,0,0,0,2,2,0
CUST-042436,76,65848.75,5487.4,0.4377,44.98,8,0,1,0,1,1,1,1
CUST-042437,63,17377.09,1448.09,0.1985,65.08,7,0,0,1,1,1,1,0
CUST-042438,61,24107.33,2008.94,0.2184,31.84,2,3,0,1,1,1,1,0
CUST-042439,60,40880.36,3406.7,0.1348,52.51,2,2,2,0,0,0,0,0
CUST-042440,72,14516.08,1209.67,0.2024,44.21,3,2,0,0,1,0,0,1
CUST-042441,22,164918.69,13743.22,0.3798,29.62,5,1,0,0,0,1,1,0
CUST-042442,54,11739.5,978.29,0.1443,31.11,4,0,0,0,0,1,1,0
CUST-042443,19,27849.99,2320.83,0.1466,63.02,4,0,1,2,1,0,0,1
CUST-042444,51,37196.31,3099.69,0.3694,31.11,11,0,1,1,0,2,2,0
CUST-042445,55,224233.92,18686.16,0.3145,39.52,2,0,1,0,0,1,1,0
CUST-042446,47,226581.83,18881.82,0.7517,49.49,0,0,1,0,1,0,0,0
CUST-042447,78,72243.67,6020.31,0.3197,10.88,1,1,0,1,0,0,0,0
CUST-042448,61,41872.33,3489.36,0.2585,55.23,2,1,0,0,1,1,1,0
CUST-042449,62,8605.55,717.13,0.4053,44.22,5,1,2,1,0,1,1,0
CUST-042450,68,47078.89,3923.24,0.1966,42.84,7,0,0,0,0,3,3,0
CUST-042451,68,48344.3,4028.69,0.2328,51.78,2,3,2,0,1,1,1,0
CUST-042452,76,33792.51,2816.04,0.0477,32.33,2,1,0,1,0,0,0,0
CUST-042453,52,22788.55,1899.05,0.1685,41.68,6,1,1,0,1,2,2,0
CUST-042454,79,6238.44,519.87,0.3627,58.72,6,0,1,0,0,0,0,0
CUST-042455,36,35698.72,2974.89,0.3064,55.35,7,0,0,0,1,2,2,0
CUST-042456,31,33019.99,2751.67,0.3966,73.85,7,2,1,0,0,1,1,0
CUST-042457,60,29114.77,2426.23,0.4607,35.95,2,2,1,0,0,2,2,0
CUST-042458,77,92276.23,7689.69,0.2112,24.33,6,1,0,1,1,0,0,0
CUST-042459,37,76227.14,6352.26,0.2693,19.79,5,3,0,0,0,0,0,0
CUST-042460,25,70758.53,5896.54,0.3693,15.04,4,1,0,0,0,2,2,0
CUST-042461,74,88004.53,7333.71,0.0727,42.92,7,2,3,0,0,2,2,0
CUST-042462,34,8728.04,727.34,0.395,66.54,6,0,1,0,2,1,1,0
CUST-042463,24,22721.58,1893.47,0.6565,26.36,2,0,0,0,0,3,3,0
CUST-042464,55,79589.65,6632.47,0.1496,32.61,6,0,1,0,0,1,1,0
CUST-042465,51,51779.84,4314.99,0.225,69.95,2,1,0,2,0,1,1,0
CUST-042466,55,69928.34,5827.36,0.3495,23.61,2,1,0,0,2,2,2,0
CUST-042467,53,11979.12,998.26,0.2107,54.69,5,2,0,0,0,0,0,0
CUST-042468,77,62200.85,5183.4,0.5098,42.19,3,0,0,0,0,1,1,0
CUST-042469,53,134114.33,11176.19,0.1258,21.57,5,0,1,0,1,1,1,0
CUST-042470,26,6536.9,544.74,0.5208,37.77,1,1,0,0,0,1,1,0
CUST-042471,71,16723.72,1393.64,0.5436,36.19,6,1,0,0,0,0,0,0
CUST-042472,73,37498.01,3124.83,0.4033,12.34,4,0,0,1,0,2,2,0
CUST-042473,20,278798.1,23233.17,0.1814,60.03,3,0,0,0,0,0,0,0
CUST-042474,44,85550.25,7129.19,0.5226,49.88,4,0,1,1,0,0,0,0
CUST-042475,72,35585.54,2965.46,0.4807,18.84,5,0,0,0,0,0,0,0
CUST-042476,58,54003.38,4500.28,0.311,72.3,4,0,1,1,1,1,1,0
CUST-042477,42,18620.13,1551.68,0.6515,59.98,3,1,0,0,0,1,1,0
CUST-042478,61,47674.86,3972.91,0.3709,19.72,2,1,0,0,0,1,1,0
CUST-042479,59,11487.9,957.33,0.1842,56.62,5,0,1,3,0,1,1,0
CUST-042480,75,11632.86,969.4,0.3311,20.16,8,2,1,0,1,1,1,0
CUST-042481,53,51537.14,4294.76,0.2135,53.13,5,0,0,0,2,2,2,0
CUST-042482,54,92258.94,7688.24,0.2657,48.76,5,1,1,0,2,0,0,0
CUST-042483,63,17889.32,1490.78,0.1695,72.72,6,0,1,2,0,2,2,0
CUST-042484,62,11805.18,983.76,0.1713,59.32,4,0,0,0,0,1,1,0
CUST-042485,70,216983.18,18081.93,0.3788,41.84,1,1,0,2,0,0,0,0
CUST-042486,74,58499.28,4874.94,0.2194,31.95,2,2,1,0,1,1,1,0
CUST-042487,56,150757.44,12563.12,0.4132,73.67,7,0,3,0,0,0,0,0
CUST-042488,28,36103.87,3008.66,0.1361,29.87,7,0,1,1,1,0,0,0
CUST-042489,28,29963.8,2496.98,0.164,20.71,2,3,0,0,0,0,0,0
CUST-042490,53,15281.08,1273.42,0.1256,31.57,6,1,0,2,0,0,0,1
CUST-042491,41,89857.12,7488.09,0.28,77.02,2,0,0,3,0,0,0,0
CUST-042492,21,59097.7,4924.81,0.1823,73.02,7,1,1,1,0,0,0,0
CUST-042493,35,33528.16,2794.01,0.4553,32.57,6,0,0,0,0,1,1,0
CUST-042494,41,10160.91,846.74,0.1043,70.16,9,2,1,0,0,0,0,0
CUST-042495,37,11676.74,973.06,0.0748,40.97,3,0,2,0,0,1,1,0
CUST-042496,35,98935.57,8244.63,0.6148,72.01,6,1,0,1,0,0,0,0
CUST-042497,54,73469.81,6122.48,0.2431,40.58,2,2,2,1,0,2,2,0
CUST-042498,33,66986.89,5582.24,0.3989,46.69,5,1,4,0,1,0,0,0
CUST-042499,44,21158.31,1763.19,0.3464,17.52,4,2,0,1,0,0,0,0
CUST-042500,35,35759.82,2979.98,0.7286,78.68,4,2,1,0,0,1,1,1
CUST-042501,34,25253.88,2104.49,0.4258,25.79,2,0,0,1,1,0,0,0
CUST-042502,32,4676.77,389.73,0.3348,49.54,7,0,2,0,0,1,1,0
CUST-042503,68,74676.55,6223.05,0.3919,54.13,3,1,1,1,0,0,0,0
CUST-042504,37,71467.45,5955.62,0.2368,75.43,3,1,3,0,1,0,0,0
CUST-042505,26,25618.05,2134.84,0.1513,52.92,6,0,0,0,0,0,0,0
CUST-042506,29,17254.33,1437.86,0.0526,46.05,8,0,0,0,0,1,1,1
CUST-042507,52,8411.5,700.96,0.3925,38.88,2,0,2,1,0,0,0,1
CUST-042508,61,29397.58,2449.8,0.0617,20.6,5,1,0,0,1,1,1,0
CUST-042509,67,42621.62,3551.8,0.2445,49.22,0,2,2,0,1,0,0,0
CUST-042510,30,44060.98,3671.75,0.6469,58.68,2,2,0,0,0,1,1,0
CUST-042511,50,28648.8,2387.4,0.3903,36.45,4,2,1,0,0,0,0,0
CUST-042512,50,338144.22,28178.68,0.0904,11.84,3,1,0,0,0,2,2,0
CUST-042513,44,45372.41,3781.03,0.4332,15.03,4,2,0,0,0,2,2,0
CUST-042514,22,47020.04,3918.34,0.1848,75.2,5,1,1,0,0,0,0,0
CUST-042515,48,18294.64,1524.55,0.0574,30.0,3,2,0,0,0,0,0,0
CUST-042516,34,32877.9,2739.83,0.1454,72.86,5,1,3,1,2,2,2,1
CUST-042517,67,16193.73,1349.48,0.2245,44.02,3,2,0,0,0,0,0,0
CUST-042518,20,61368.76,5114.06,0.0969,46.88,8,1,3,0,0,0,0,0
CUST-042519,40,43781.03,3648.42,0.3844,52.3,4,0,1,1,0,0,0,0
CUST-042520,61,9276.98,773.08,0.3262,64.07,4,1,1,0,0,3,3,0
CUST-042521,28,72863.58,6071.96,0.0977,44.93,5,0,3,0,0,1,1,1
CUST-042522,23,39812.51,3317.71,0.0618,37.1,4,0,1,1,1,1,1,1
CUST-042523,68,9207.43,767.29,0.3104,47.7,5,1,1,0,1,0,0,0
CUST-042524,29,124572.1,10381.01,0.2039,46.62,3,0,1,0,0,0,0,0
CUST-042525,56,47910.07,3992.51,0.0594,29.68,4,0,0,2,1,0,0,0
CUST-042526,47,32208.23,2684.02,0.1035,12.44,6,2,3,0,3,0,0,1
CUST-042527,74,33618.84,2801.57,0.0168,63.69,7,2,2,1,1,2,2,0
CUST-042528,61,97494.88,8124.57,0.312,42.34,2,3,2,1,2,5,5,1
CUST-042529,75,15968.44,1330.7,0.3116,45.49,3,1,0,2,1,1,1,1
CUST-042530,26,47578.22,3964.85,0.121,17.12,5,0,2,1,0,1,1,0
CUST-042531,53,177778.45,14814.87,0.1682,72.0,4,0,1,1,0,0,0,0
CUST-042532,49,31234.71,2602.89,0.3801,56.84,5,2,1,0,1,1,1,0
CUST-042533,79,9259.67,771.64,0.3632,10.23,1,1,1,0,1,0,0,0
CUST-042534,69,71084.57,5923.71,0.2044,85.57,5,1,3,1,1,1,1,1
CUST-042535,77,7429.04,619.09,0.4425,22.46,8,0,0,1,0,1,1,0
CUST-042536,37,13007.23,1083.94,0.4288,74.88,4,1,0,0,1,0,0,0
CUST-042537,72,17813.78,1484.48,0.064,44.31,2,0,1,0,0,2,2,0
CUST-042538,30,23841.63,1986.8,0.1936,68.89,5,0,0,0,1,0,0,0
CUST-042539,72,39941.98,3328.5,0.2652,47.65,6,1,1,1,0,0,0,0
CUST-042540,46,35345.85,2945.49,0.4974,86.12,3,0,1,1,1,1,1,0
CUST-042541,39,52078.97,4339.91,0.3006,28.96,4,0,1,0,0,3,3,0
CUST-042542,58,78209.41,6517.45,0.2361,9.68,4,2,0,2,0,0,0,0
CUST-042543,47,58411.04,4867.59,0.4109,12.6,6,1,2,0,0,1,1,0
CUST-042544,50,56089.84,4674.15,0.0476,33.77,0,0,1,1,0,0,0,0
CUST-042545,51,55127.4,4593.95,0.3712,21.22,6,0,0,1,0,0,0,0
CUST-042546,25,39352.89,3279.41,0.1244,23.6,10,2,1,1,0,1,1,0
CUST-042547,27,13174.39,1097.87,0.3826,17.89,2,1,0,1,0,0,0,0
CUST-042548,42,46563.34,3880.28,0.1602,47.51,7,3,0,1,2,0,0,1
CUST-042549,40,22783.99,1898.67,0.1686,75.13,7,1,1,0,0,1,1,0
CUST-042550,64,50551.81,4212.65,0.2075,39.4,1,0,0,0,0,0,0,0
CUST-042551,38,54679.89,4556.66,0.0612,49.49,5,3,2,0,0,1,1,0
CUST-042552,69,101399.61,8449.97,0.2036,73.49,5,2,2,0,0,0,0,0
CUST-042553,30,93820.7,7818.39,0.0977,47.85,5,1,1,2,0,0,0,0
CUST-042554,24,22763.5,1896.96,0.2236,59.29,5,0,1,0,0,1,1,0
CUST-042555,28,238416.46,19868.04,0.1768,25.75,5,1,1,0,0,1,1,0
CUST-042556,72,27273.69,2272.81,0.2754,57.48,3,1,0,0,0,0,0,0
CUST-042557,65,22403.76,1866.98,0.2706,61.88,8,0,0,1,0,0,0,0
CUST-042558,51,39878.22,3323.19,0.3536,42.73,3,1,0,0,0,0,0,0
CUST-042559,71,31058.15,2588.18,0.1069,34.15,3,1,0,0,0,0,0,0
CUST-042560,75,27714.88,2309.57,0.311,31.46,6,1,0,1,0,1,1,0
CUST-042561,58,45076.29,3756.36,0.5869,56.23,5,0,0,2,0,0,0,1
CUST-042562,30,54870.47,4572.54,0.3129,3.89,2,0,0,1,0,1,1,0
CUST-042563,56,7361.79,613.48,0.0992,38.96,4,0,1,0,2,0,0,0
CUST-042564,72,19172.64,1597.72,0.6292,26.22,5,2,0,0,0,0,0,0
CUST-042565,54,31840.11,2653.34,0.3311,42.68,2,0,2,0,0,1,1,0
CUST-042566,33,30804.81,2567.07,0.3809,10.35,2,2,0,1,0,1,1,0
CUST-042567,67,10105.96,842.16,0.4354,33.58,8,0,3,0,0,1,1,0
CUST-042568,60,228903.31,19075.28,0.2326,75.06,3,1,0,0,0,0,0,0
CUST-042569,19,30376.29,2531.36,0.1481,74.39,3,1,1,0,0,0,0,0
CUST-042570,53,100828.69,8402.39,0.4539,65.95,4,0,0,1,0,1,1,0
CUST-042571,66,101379.67,8448.31,0.0924,54.09,3,0,0,0,0,3,3,0
CUST-042572,78,27907.72,2325.64,0.2016,29.82,6,0,2,0,0,1,1,0
CUST-042573,53,102791.52,8565.96,0.4886,21.35,7,2,2,0,0,1,1,0
CUST-042574,71,10542.34,878.53,0.2776,62.14,4,1,0,0,0,0,0,0
CUST-042575,32,176308.04,14692.34,0.2673,77.94,4,1,0,0,0,0,0,0
CUST-042576,18,98486.56,8207.21,0.4599,44.64,2,2,0,0,0,0,0,0
CUST-042577,50,33392.0,2782.67,0.1662,17.68,2,2,1,0,1,0,0,0
CUST-042578,57,142195.81,11849.65,0.3288,30.38,2,0,1,0,0,0,0,0
CUST-042579,69,55764.05,4647.0,0.2537,38.6,5,3,0,1,1,1,1,0
CUST-042580,51,59127.82,4927.32,0.4332,58.35,5,0,0,2,1,1,1,0
CUST-042581,73,103304.27,8608.69,0.3023,20.71,3,1,1,0,0,3,3,0
CUST-042582,78,32756.46,2729.7,0.184,27.41,8,4,5,2,3,0,0,1
CUST-042583,57,248803.74,20733.65,0.4156,21.79,7,0,0,0,1,0,0,0
CUST-042584,68,74641.53,6220.13,0.328,62.78,5,1,2,1,0,0,0,0
CUST-042585,68,17273.85,1439.49,0.1938,44.42,2,0,1,0,0,0,0,0
CUST-042586,29,41296.65,3441.39,0.1222,44.82,7,1,1,0,0,1,1,0
CUST-042587,54,25502.56,2125.21,0.2269,48.49,3,1,2,0,0,0,0,0
CUST-042588,42,21861.87,1821.82,0.5494,22.8,2,1,0,0,0,2,2,0
CUST-042589,75,32016.98,2668.08,0.4646,54.07,3,3,1,0,0,0,0,0
CUST-042590,42,46914.14,3909.51,0.2059,69.09,3,1,2,0,1,0,0,0
CUST-042591,62,30950.39,2579.2,0.5413,57.3,6,0,1,3,1,0,0,0
CUST-042592,44,16353.14,1362.76,0.197,16.74,2,0,3,0,1,0,0,0
CUST-042593,32,15206.85,1267.24,0.3206,21.93,4,1,0,1,4,0,0,1
CUST-042594,40,130708.74,10892.4,0.222,5.65,3,2,2,1,0,0,0,0
CUST-042595,49,124139.84,10344.99,0.3688,39.42,3,0,2,1,0,2,2,0
CUST-042596,77,15960.36,1330.03,0.2287,24.88,5,0,4,0,0,0,0,1
CUST-042597,66,50127.42,4177.29,0.2204,16.26,6,0,3,0,0,0,0,0
CUST-042598,47,29312.59,2442.72,0.2255,76.72,7,0,1,1,1,1,1,1
CUST-042599,74,50059.96,4171.66,0.3984,76.64,4,2,2,1,0,0,0,0
CUST-042600,57,37379.66,3114.97,0.458,31.08,2,0,0,0,1,1,1,0
CUST-042601,79,37157.97,3096.5,0.1835,71.5,3,1,1,2,1,0,0,1
CUST-042602,63,20395.33,1699.61,0.372,83.74,3,2,1,0,0,0,0,0
CUST-042603,28,74046.45,6170.54,0.1082,64.76,1,1,0,0,1,4,4,0
CUST-042604,48,215737.15,17978.1,0.2178,78.6,4,2,1,0,1,2,2,0
CUST-042605,44,40978.73,3414.89,0.0225,85.54,10,0,0,0,0,3,3,0
CUST-042606,48,106852.86,8904.41,0.0678,52.25,6,0,0,0,0,2,2,0
CUST-042607,40,70966.15,5913.85,0.2803,69.24,6,3,0,0,0,0,0,0
CUST-042608,51,28016.69,2334.72,0.345,59.17,3,0,1,1,1,1,1,1
CUST-042609,68,46125.56,3843.8,0.369,57.98,13,0,0,1,2,0,0,1
CUST-042610,35,42104.24,3508.69,0.1964,71.64,8,1,4,3,0,1,1,0
CUST-042611,20,68910.34,5742.53,0.0544,58.94,3,0,0,0,0,0,0,0
CUST-042612,26,64012.06,5334.34,0.2454,22.61,7,2,1,0,0,1,1,0
CUST-042613,71,56991.59,4749.3,0.2211,56.69,5,2,1,0,1,2,2,0
CUST-042614,76,51573.95,4297.83,0.1653,37.94,6,3,0,0,0,0,0,0
CUST-042615,71,43177.93,3598.16,0.3338,12.88,6,0,0,1,0,2,2,0
CUST-042616,73,113940.89,9495.07,0.3061,56.58,2,1,0,0,0,0,0,0
CUST-042617,28,28339.45,2361.62,0.3659,52.26,2,1,1,1,0,2,2,0
