transaction_id,transaction_amount,merchant_category,hour_of_day,day_of_week,distance_from_home,is_international,card_age_days,num_transactions_24h,avg_transaction_amount_30d,is_weekend,is_fraud
TXN-00076536,14.89,jewelry,23,1,1.02,0,656,3,23.13,0,0
TXN-00076537,9.5,grocery,4,3,2.41,0,1261,4,19.27,0,0
TXN-00076538,31.1,travel,15,1,4.29,0,597,2,8.52,0,0
TXN-00076539,18.89,restaurant,6,4,54.94,0,665,5,20.52,0,0
TXN-00076540,111.56,gas_station,1,5,10.95,0,947,2,13.23,1,0
TXN-00076541,80.62,online_retail,7,0,35.98,0,1499,4,61.09,0,0
TXN-00076542,6.49,pharmacy,0,6,3.01,0,1074,2,29.64,1,0
TXN-00076543,14.92,hardware,19,4,26.55,0,1154,6,11.25,0,0
TXN-00076544,20.18,gas_station,16,3,7.28,0,50,1,51.97,0,0
TXN-00076545,54.51,online_retail,23,0,4.44,0,1719,4,1.93,0,1
TXN-00076546,77.06,travel,1,6,0.82,0,1078,6,51.5,1,0
TXN-00076547,30.47,travel,23,3,16.3,0,1319,4,7.25,0,0
TXN-00076548,39.81,grocery,14,5,3.54,0,1768,4,9.85,1,0
TXN-00076549,170.17,online_retail,4,0,20.0,0,1596,2,58.01,0,0
TXN-00076550,100.72,education,22,2,15.79,0,240,3,10.95,0,0
TXN-00076551,9.7,online_retail,4,2,3.68,0,420,9,59.84,0,0
TXN-00076552,158.74,jewelry,1,0,11.79,0,82,2,26.95,0,1
TXN-00076553,28.7,travel,20,2,60.84,0,411,4,28.71,0,0
TXN-00076554,16.26,pharmacy,21,5,5.17,0,1664,5,4.45,1,0
TXN-00076555,412.4,entertainment,20,3,3.64,1,973,1,17.7,0,1
TXN-00076556,103.86,grocery,14,1,35.32,0,1736,4,18.89,0,0
TXN-00076557,10.67,education,20,3,25.22,0,252,2,41.87,0,0
TXN-00076558,44.46,entertainment,5,6,15.25,0,1226,4,22.4,1,1
TXN-00076559,21.25,hardware,11,6,1.04,0,649,1,22.41,1,0
TXN-00076560,18.81,clothing,20,2,19.93,0,704,3,6.87,0,0
TXN-00076561,45.91,clothing,21,4,27.63,0,999,2,32.67,0,0
TXN-00076562,511.85,travel,20,3,31.53,0,1913,2,38.47,0,1
TXN-00076563,34.88,entertainment,14,4,10.75,0,1493,3,6.45,0,0
TXN-00076564,15.69,restaurant,19,6,5.53,0,320,5,4.99,1,0
TXN-00076565,55.27,entertainment,17,0,8.97,0,65,3,27.52,0,1
TXN-00076566,119.36,restaurant,3,3,20.36,0,1561,2,39.02,0,0
TXN-00076567,23.98,clothing,23,3,31.0,0,319,3,41.13,0,0
TXN-00076568,628.81,electronics,8,2,34.11,0,1745,1,20.25,0,1
TXN-00076569,244.96,online_retail,13,1,14.15,0,1757,4,46.85,0,0
TXN-00076570,55.97,clothing,16,4,6.13,0,1120,6,19.09,0,0
TXN-00076571,4.5,electronics,9,6,44.36,0,1396,3,99.3,1,0
TXN-00076572,54.33,hardware,19,2,2.15,0,1720,4,31.49,0,0
TXN-00076573,117.28,travel,12,3,40.02,0,1256,3,39.01,0,0
TXN-00076574,21.26,jewelry,17,2,6.99,0,1394,1,30.25,0,0
TXN-00076575,10.1,travel,21,5,17.15,0,342,8,27.2,1,1
TXN-00076576,85.69,jewelry,17,2,5.41,0,1518,3,3.75,0,0
TXN-00076577,31.94,grocery,18,0,3.42,0,98,3,14.59,0,0
TXN-00076578,16.66,online_retail,5,5,29.48,0,1103,2,18.21,1,0
TXN-00076579,15.21,online_retail,5,3,0.63,0,234,1,23.43,0,0
TXN-00076580,14.63,education,5,1,17.51,0,1944,2,10.53,0,0
TXN-00076581,87.71,education,19,1,29.31,0,461,6,22.29,0,0
TXN-00076582,49.5,electronics,21,4,30.63,0,860,1,22.69,0,0
TXN-00076583,1064.08,hardware,11,1,14.6,1,1808,5,37.07,0,0
TXN-00076584,124.77,jewelry,14,6,31.64,0,1560,2,108.8,1,0
TXN-00076585,21.0,grocery,20,6,2.64,0,506,2,13.13,1,0
TXN-00076586,16.63,clothing,7,2,11.14,0,64,3,93.37,0,0
TXN-00076587,57.77,gas_station,11,4,1.93,0,1935,1,16.92,0,0
TXN-00076588,30.58,pharmacy,7,1,4.55,0,1622,2,41.25,0,0
TXN-00076589,44.6,electronics,5,0,50.08,0,778,2,15.61,0,0
TXN-00076590,351.85,pharmacy,9,6,25.17,0,389,0,21.78,1,1
TXN-00076591,61.17,jewelry,21,2,18.48,0,1551,4,9.5,0,0
TXN-00076592,10.77,entertainment,18,0,0.22,0,833,4,30.61,0,0
TXN-00076593,47.76,gas_station,11,2,11.67,0,1706,4,42.37,0,0
TXN-00076594,46.69,hardware,16,6,26.75,0,2,2,41.46,1,1
TXN-00076595,116.33,jewelry,1,2,7.47,0,546,4,8.32,0,1
TXN-00076596,45.17,clothing,11,0,0.67,0,514,5,59.63,0,0
TXN-00076597,5.88,education,5,2,2.01,0,305,1,27.45,0,0
TXN-00076598,255.86,restaurant,7,1,15.76,0,1579,3,68.65,0,0
TXN-00076599,54.89,hardware,4,1,8.56,0,1226,6,108.93,0,0
TXN-00076600,15.44,electronics,14,2,15.16,0,1485,4,77.02,0,0
TXN-00076601,77.53,hardware,20,2,2.98,0,332,6,70.83,0,0
TXN-00076602,81.02,clothing,17,2,25.97,0,536,1,21.62,0,0
TXN-00076603,319.68,pharmacy,3,3,45.54,1,1637,1,29.96,0,1
TXN-00076604,118.73,online_retail,7,3,38.99,0,276,6,9.79,0,0
TXN-00076605,82.4,pharmacy,19,1,0.24,0,1354,2,17.23,0,0
TXN-00076606,81.62,electronics,3,4,8.81,0,93,4,6.16,0,0
TXN-00076607,194.08,jewelry,22,4,3.07,0,1846,3,29.61,0,1
TXN-00076608,48.73,travel,9,6,25.88,1,202,4,44.79,1,1
TXN-00076609,64.8,entertainment,9,6,4.76,0,1031,2,8.84,1,0
TXN-00076610,131.58,gas_station,21,1,12.83,0,1578,3,77.16,0,0
TXN-00076611,105.65,grocery,9,2,8.16,0,1505,1,42.2,0,0
TXN-00076612,28.17,pharmacy,2,5,40.84,0,1668,2,12.51,1,0
TXN-00076613,50.19,gas_station,22,2,10.89,0,1195,4,29.99,0,0
TXN-00076614,22.29,hardware,8,6,0.5,0,1507,1,40.33,1,0
TXN-00076615,44.9,hardware,21,2,16.39,0,1893,3,11.87,0,1
TXN-00076616,8.54,online_retail,2,4,14.94,0,1594,3,26.61,0,0
TXN-00076617,6.17,clothing,10,0,4.03,0,1115,2,14.12,0,0
TXN-00076618,23.7,hardware,20,5,4.05,0,126,8,10.64,1,0
TXN-00076619,69.2,travel,22,2,3.8,0,1850,3,79.98,0,0
TXN-00076620,22.68,online_retail,23,6,36.55,1,1684,7,17.35,1,1
TXN-00076621,40.6,pharmacy,16,2,0.01,0,899,3,51.34,0,0
TXN-00076622,4.07,restaurant,2,4,2.73,0,1807,3,38.42,0,0
TXN-00076623,9.26,restaurant,13,2,13.47,0,976,4,85.81,0,0
TXN-00076624,8.07,grocery,7,1,0.59,0,791,3,26.61,0,0
TXN-00076625,4.85,education,7,3,9.23,0,1869,2,71.11,0,0
TXN-00076626,63.49,education,10,0,12.57,0,473,3,12.47,0,0
TXN-00076627,340.03,clothing,19,2,8.5,0,704,4,112.6,0,0
TXN-00076628,64.51,entertainment,21,4,0.39,0,696,2,37.55,0,0
TXN-00076629,47.21,hardware,20,0,17.42,0,348,3,25.56,0,0
TXN-00076630,8.34,clothing,9,6,19.27,0,1505,6,31.75,1,0
TXN-00076631,112.04,entertainment,5,5,14.4,0,478,6,134.91,1,1
TXN-00076632,89.17,electronics,20,6,29.91,0,1652,4,73.95,1,0
TXN-00076633,29.14,entertainment,3,0,0.37,0,768,1,11.61,0,0
TXN-00076634,22.75,grocery,21,4,31.86,0,1355,6,8.2,0,0
TXN-00076635,190.8,gas_station,13,2,0.18,0,497,2,14.36,0,0
TXN-00076636,41.75,gas_station,2,6,1.37,0,610,1,26.92,1,0
TXN-00076637,33.55,clothing,0,2,14.34,0,10,2,28.64,0,0
TXN-00076638,4.25,clothing,6,6,2.2,0,407,1,36.86,1,0
TXN-00076639,21.08,pharmacy,23,2,4.43,0,1273,2,30.75,0,0
TXN-00076640,95.53,clothing,14,6,17.52,0,687,4,25.65,1,0
TXN-00076641,19.11,hardware,7,5,0.11,0,1263,0,25.66,1,0
TXN-00076642,14.48,jewelry,11,1,104.83,0,436,3,17.6,0,0
TXN-00076643,186.98,jewelry,14,5,1.96,1,1082,1,21.83,1,1
TXN-00076644,21.06,travel,12,4,32.02,0,1352,1,47.02,0,0
TXN-00076645,37.97,electronics,12,1,6.43,0,782,3,50.9,0,0
TXN-00076646,73.31,education,2,5,4.43,0,1161,4,16.13,1,0
TXN-00076647,54.92,education,16,0,2.92,0,1354,2,23.72,0,0
TXN-00076648,46.89,education,3,0,40.09,0,1254,5,18.42,0,0
TXN-00076649,8.73,grocery,3,0,10.66,0,609,3,25.87,0,0
TXN-00076650,20.46,entertainment,5,4,12.91,0,1901,7,17.94,0,0
TXN-00076651,27.69,clothing,22,3,5.13,0,1909,3,12.78,0,0
TXN-00076652,20.84,online_retail,23,2,23.07,0,914,5,12.04,0,1
TXN-00076653,3.51,clothing,8,4,2.26,0,623,2,24.77,0,0
TXN-00076654,6.36,entertainment,22,0,10.73,0,1008,5,109.52,0,1
TXN-00076655,37.89,jewelry,2,4,22.04,0,1868,5,45.7,0,1
TXN-00076656,57.63,clothing,14,1,43.87,0,785,4,7.81,0,0
TXN-00076657,22.64,clothing,13,3,21.97,0,1198,4,38.97,0,0
TXN-00076658,10.24,jewelry,23,2,15.55,0,1285,3,26.46,0,0
TXN-00076659,53.14,entertainment,14,1,0.52,0,843,4,14.37,0,1
TXN-00076660,19.96,hardware,18,3,10.43,0,1049,4,21.8,0,0
TXN-00076661,15.72,electronics,12,3,5.13,0,559,4,15.97,0,0
TXN-00076662,236.27,restaurant,4,6,20.69,0,829,4,27.36,1,0
TXN-00076663,146.7,online_retail,10,2,8.03,0,24,3,6.13,0,1
TXN-00076664,1.12,jewelry,16,6,2.07,0,1503,4,46.46,1,0
TXN-00076665,167.11,travel,7,0,4.56,0,692,2,22.12,0,0
TXN-00076666,7.05,jewelry,6,3,0.22,0,166,2,55.13,0,0
TXN-00076667,29.38,electronics,19,6,0.11,0,1715,3,24.8,1,0
TXN-00076668,36.53,restaurant,6,2,16.14,0,1354,3,23.55,0,0
TXN-00076669,28.4,education,17,5,1.22,0,1990,2,19.36,1,0
TXN-00076670,111.09,gas_station,4,2,4.66,1,1623,2,7.03,0,1
TXN-00076671,13.7,education,23,0,0.92,0,1408,2,68.77,0,0
TXN-00076672,84.3,hardware,19,4,13.73,0,1759,4,22.91,0,0
TXN-00076673,48.01,education,9,1,42.6,0,442,8,10.44,0,0
TXN-00076674,62.44,restaurant,9,5,23.88,0,179,1,192.74,1,0
TXN-00076675,27.7,education,4,4,45.62,0,1866,6,35.52,0,0
TXN-00076676,27.24,grocery,14,5,15.41,0,1366,2,8.83,1,0
TXN-00076677,23.52,travel,18,6,12.89,0,645,2,12.94,1,0
TXN-00076678,186.02,education,4,5,9.19,0,1063,0,65.65,1,0
TXN-00076679,5.21,pharmacy,9,6,25.34,0,1515,2,9.84,1,0
TXN-00076680,68.87,online_retail,1,0,2.83,0,928,2,6.62,0,0
TXN-00076681,8.05,travel,8,4,2.44,0,527,4,37.09,0,0
TXN-00076682,108.07,travel,15,1,4.96,0,1253,2,16.34,0,0
TXN-00076683,2.37,electronics,11,2,9.77,0,950,0,15.2,0,0
TXN-00076684,285.75,travel,12,4,0.9,0,823,5,30.2,0,0
TXN-00076685,19.71,pharmacy,16,0,6.67,1,1339,3,39.43,0,0
TXN-00076686,36.92,jewelry,15,2,2.34,0,1246,2,11.27,0,1
TXN-00076687,43.06,grocery,4,3,2.92,0,229,4,12.38,0,0
TXN-00076688,37.66,gas_station,0,6,4.42,0,1534,3,9.02,1,0
TXN-00076689,6.22,gas_station,7,0,7.33,0,1726,6,26.65,0,0
TXN-00076690,310.17,jewelry,1,6,9.97,0,570,3,13.91,1,1
TXN-00076691,12.79,clothing,6,6,9.02,0,1629,2,62.67,1,0
TXN-00076692,42.79,entertainment,23,0,10.52,0,56,4,13.13,0,1
TXN-00076693,20.36,jewelry,22,2,8.25,0,1218,3,47.6,0,1
TXN-00076694,14.4,grocery,2,5,5.75,0,870,3,18.88,1,0
TXN-00076695,66.87,restaurant,21,5,2.19,0,443,4,32.2,1,0
TXN-00076696,103.62,online_retail,12,0,0.66,0,464,4,58.52,0,0
TXN-00076697,17.6,gas_station,11,3,4.44,0,1573,3,14.08,0,0
TXN-00076698,596.52,clothing,16,3,2.54,1,366,5,15.79,0,0
TXN-00076699,39.64,grocery,6,5,16.27,0,1306,4,62.78,1,0
TXN-00076700,16.26,education,6,2,2.0,0,398,1,27.64,0,0
TXN-00076701,11.1,jewelry,2,4,9.49,0,1468,5,18.41,0,0
TXN-00076702,35.91,entertainment,22,3,10.14,0,1353,3,26.68,0,0
TXN-00076703,17.81,jewelry,21,4,73.51,0,1202,1,26.96,0,0
TXN-00076704,24.17,grocery,22,4,3.61,0,1946,7,29.06,0,0
TXN-00076705,31.54,restaurant,12,3,17.31,0,152,1,16.06,0,0
TXN-00076706,12.57,clothing,3,2,18.48,0,1049,2,16.48,0,0
TXN-00076707,13.85,pharmacy,18,2,10.96,0,1735,1,17.44,0,0
TXN-00076708,15.09,pharmacy,20,2,8.34,0,971,5,48.0,0,0
TXN-00076709,16.02,entertainment,4,6,15.24,0,172,2,14.67,1,1
TXN-00076710,94.45,restaurant,6,6,10.51,0,753,3,53.52,1,0
TXN-00076711,17.68,education,10,6,44.2,0,1611,2,26.24,1,0
TXN-00076712,12.05,travel,15,2,45.86,0,1832,4,94.45,0,0
TXN-00076713,25.42,electronics,3,5,33.94,0,801,0,38.24,1,0
TXN-00076714,42.05,education,20,4,5.79,0,212,4,24.73,0,0
TXN-00076715,26.49,jewelry,4,1,12.93,0,1240,1,12.18,0,1
TXN-00076716,14.77,clothing,15,4,23.01,0,439,4,31.44,0,0
TXN-00076717,40.49,online_retail,16,3,15.69,0,356,1,54.98,0,0
TXN-00076718,34.9,electronics,21,0,24.51,1,57,6,11.57,0,1
TXN-00076719,40.15,gas_station,15,2,1.56,0,1721,4,27.52,0,0
TXN-00076720,55.52,hardware,19,1,7.89,0,10,2,18.91,0,0
TXN-00076721,99.56,grocery,1,2,19.46,0,1880,2,38.79,0,0
TXN-00076722,16.47,grocery,22,6,13.4,0,1602,4,116.62,1,0
TXN-00076723,34.16,entertainment,8,3,4.83,0,641,2,21.8,0,0
TXN-00076724,33.85,education,6,6,17.52,0,406,4,28.3,1,0
TXN-00076725,16.78,jewelry,19,1,0.67,1,1162,3,8.78,0,1
TXN-00076726,58.15,restaurant,9,4,15.46,0,1229,0,16.94,0,0
TXN-00076727,27.7,pharmacy,17,5,2.43,0,116,1,9.21,1,0
TXN-00076728,2.22,education,0,2,31.76,0,80,2,97.66,0,0
TXN-00076729,84.77,hardware,0,6,2.94,0,1272,2,142.28,1,0
TXN-00076730,17.45,pharmacy,20,6,10.05,0,605,5,78.21,1,0
TXN-00076731,40.79,restaurant,20,1,32.53,0,873,2,6.01,0,0
TXN-00076732,105.5,online_retail,22,2,0.93,0,1115,6,21.52,0,0
TXN-00076733,9.97,pharmacy,6,5,11.19,0,1146,4,24.96,1,0
TXN-00076734,102.12,electronics,15,6,4.05,0,1284,3,61.48,1,0
TXN-00076735,50.95,travel,18,0,2.49,0,1412,3,35.16,0,0
TXN-00076736,9.44,pharmacy,20,6,51.62,1,1614,4,43.95,1,0
TXN-00076737,25.25,education,10,0,46.28,0,704,2,30.75,0,0
TXN-00076738,23.98,clothing,6,5,12.0,0,34,5,23.45,1,0
TXN-00076739,590.28,restaurant,9,4,26.23,0,537,5,30.99,0,0
TXN-00076740,34.75,hardware,19,2,29.49,0,219,1,14.68,0,0
TXN-00076741,50.62,online_retail,7,4,65.18,0,1627,1,16.59,0,1
TXN-00076742,117.57,electronics,7,1,0.79,0,1017,1,34.73,0,0
TXN-00076743,29.64,education,13,0,7.22,0,1345,3,9.84,0,0
TXN-00076744,1004.07,hardware,22,4,27.0,0,374,2,27.38,0,0
TXN-00076745,4.58,electronics,7,1,14.56,0,1024,8,62.47,0,0
TXN-00076746,10.77,gas_station,23,4,3.26,1,218,5,19.46,0,0
TXN-00076747,23.99,clothing,18,1,1.21,0,792,3,25.8,0,0
TXN-00076748,105.38,restaurant,11,1,0.41,0,458,5,19.1,0,0
TXN-00076749,46.44,education,12,3,26.24,1,1023,4,5.33,0,0
TXN-00076750,41.84,pharmacy,22,0,12.31,0,1147,7,61.89,0,0
TXN-00076751,5.38,hardware,6,0,1.52,1,182,0,9.94,0,0
TXN-00076752,60.7,electronics,22,0,10.89,0,1320,3,28.18,0,0
TXN-00076753,6.28,travel,5,3,8.22,0,1174,1,74.63,0,0
TXN-00076754,133.77,entertainment,12,0,11.0,0,869,1,12.27,0,0
TXN-00076755,18.61,grocery,21,6,28.58,0,551,3,57.34,1,0
TXN-00076756,16.67,clothing,3,3,8.11,0,807,3,15.91,0,0
TXN-00076757,20.51,restaurant,1,2,62.34,0,1324,3,135.0,0,0
TXN-00076758,13.44,grocery,20,4,0.77,0,813,3,2.22,0,0
TXN-00076759,1451.65,electronics,5,1,31.66,0,206,1,108.75,0,1
TXN-00076760,35.87,clothing,1,6,23.81,1,942,5,20.88,1,0
TXN-00076761,5.68,grocery,16,3,5.96,0,1898,2,2.04,0,0
TXN-00076762,591.54,electronics,23,6,17.19,0,143,4,22.61,1,1
TXN-00076763,38.12,electronics,13,6,14.72,0,1734,6,43.61,1,0
TXN-00076764,29.48,pharmacy,16,5,3.34,0,1402,3,100.81,1,0
TXN-00076765,230.62,pharmacy,1,3,24.06,0,384,1,21.33,0,0
TXN-00076766,43.23,online_retail,10,1,3.25,0,143,3,19.77,0,0
TXN-00076767,48.69,restaurant,21,5,32.86,0,79,3,7.79,1,1
TXN-00076768,85.76,gas_station,21,2,33.68,0,917,4,22.34,0,1
TXN-00076769,5.68,clothing,1,6,36.27,0,502,3,113.01,1,1
TXN-00076770,28.16,jewelry,7,0,4.04,0,1362,4,53.84,0,0
TXN-00076771,6.68,online_retail,5,3,14.43,0,1948,4,25.94,0,0
TXN-00076772,24.36,gas_station,2,2,3.51,0,368,6,37.91,0,0
TXN-00076773,30.4,electronics,18,1,5.32,0,1126,1,26.51,0,0
TXN-00076774,26.0,clothing,16,0,2.97,1,781,3,35.18,0,0
TXN-00076775,84.72,restaurant,13,0,5.43,0,788,4,30.89,0,0
TXN-00076776,87.32,electronics,15,5,2.42,0,1466,3,5.99,1,1
TXN-00076777,19.15,pharmacy,1,2,17.38,1,1559,2,13.02,0,0
TXN-00076778,7.36,travel,12,6,7.98,0,1424,0,41.71,1,0
TXN-00076779,14.03,restaurant,23,4,5.57,0,1086,2,41.51,0,0
TXN-00076780,7.61,education,13,4,17.32,0,1548,2,80.86,0,0
TXN-00076781,88.16,entertainment,7,5,22.12,0,1917,3,17.41,1,0
TXN-00076782,17.55,entertainment,9,3,10.87,0,1159,3,39.83,0,0
TXN-00076783,5.49,travel,19,0,0.33,0,136,1,4.79,0,0
TXN-00076784,148.62,hardware,10,4,1.36,0,1989,3,6.97,0,1
TXN-00076785,37.21,entertainment,5,0,8.01,0,949,5,52.0,0,1
TXN-00076786,32.55,restaurant,16,5,21.66,0,805,2,48.64,1,0
TXN-00076787,26.86,jewelry,17,1,0.89,0,1414,5,125.18,0,0
TXN-00076788,15.48,entertainment,21,6,42.15,0,617,3,68.52,1,0
TXN-00076789,8.03,pharmacy,4,3,13.2,1,168,2,26.76,0,0
TXN-00076790,13.9,pharmacy,6,0,2.07,1,1801,4,5.82,0,0
TXN-00076791,44.17,restaurant,22,6,0.38,0,820,1,27.1,1,0
TXN-00076792,8.16,jewelry,11,1,15.48,0,440,6,36.69,0,0
TXN-00076793,18.36,electronics,15,2,13.28,0,1380,3,10.47,0,0
TXN-00076794,134.73,clothing,4,1,8.52,0,1484,6,27.08,0,0
TXN-00076795,46.26,grocery,1,6,24.63,0,977,3,8.14,1,0
TXN-00076796,36.83,gas_station,3,5,39.54,0,1292,5,52.8,1,0
TXN-00076797,6.66,online_retail,3,2,4.75,0,1814,1,20.76,0,1
TXN-00076798,148.84,grocery,5,3,8.79,0,1519,4,7.61,0,0
TXN-00076799,3.76,hardware,21,0,27.91,0,17,0,83.7,0,0
TXN-00076800,153.16,pharmacy,19,6,4.05,0,613,6,126.66,1,0
TXN-00076801,7.35,education,3,4,9.42,0,494,5,9.94,0,0
TXN-00076802,11.28,education,14,5,25.16,0,1493,2,20.38,1,0
TXN-00076803,61.22,pharmacy,21,2,41.25,0,352,2,9.3,0,0
TXN-00076804,122.09,grocery,5,6,47.45,0,1706,2,36.28,1,0
TXN-00076805,48.74,travel,7,1,0.33,0,1817,1,30.15,0,0
TXN-00076806,103.34,pharmacy,15,1,0.75,0,1606,4,44.47,0,0
TXN-00076807,45.14,restaurant,9,6,7.76,0,1101,3,16.78,1,0
TXN-00076808,14.69,travel,5,5,1.74,0,617,4,12.36,1,1
TXN-00076809,126.6,travel,6,1,11.28,0,1631,6,28.45,0,0
TXN-00076810,19.19,hardware,11,5,11.14,0,3,1,43.26,1,0
TXN-00076811,4.31,grocery,2,0,2.74,0,754,1,29.0,0,0
TXN-00076812,25.84,pharmacy,1,6,27.35,0,575,1,18.18,1,1
TXN-00076813,21.67,pharmacy,17,2,6.32,0,1173,4,86.67,0,0
TXN-00076814,46.43,hardware,9,2,11.15,0,899,5,110.22,0,0
TXN-00076815,242.7,gas_station,11,1,0.53,0,1512,4,10.15,0,0
TXN-00076816,22.19,grocery,10,1,4.65,0,449,2,85.7,0,0
TXN-00076817,187.62,hardware,15,2,32.65,0,448,3,17.47,0,0
TXN-00076818,38.74,entertainment,3,2,43.43,0,806,7,70.99,0,0
TXN-00076819,40.4,restaurant,1,4,2.09,0,438,1,27.99,0,0
TXN-00076820,5.23,online_retail,12,5,11.17,0,1705,3,51.77,1,0
TXN-00076821,48.01,education,17,5,14.57,0,955,3,54.04,1,0
TXN-00076822,345.83,online_retail,13,5,15.17,0,188,3,20.65,1,0
TXN-00076823,20.09,clothing,5,6,27.7,0,1943,2,7.29,1,0
TXN-00076824,18.26,jewelry,4,1,58.23,0,876,0,26.61,0,1
TXN-00076825,121.25,clothing,12,6,10.42,0,1771,4,113.61,1,0
TXN-00076826,158.75,online_retail,11,6,5.65,1,1976,1,36.44,1,0
TXN-00076827,24.85,pharmacy,8,5,12.76,0,1963,3,17.83,1,0
TXN-00076828,13.61,pharmacy,13,6,40.32,0,77,3,48.28,1,0
TXN-00076829,5.79,hardware,10,5,8.3,0,688,4,35.25,1,0
TXN-00076830,43.44,pharmacy,8,0,2.57,0,1316,4,18.01,0,0
TXN-00076831,28.96,jewelry,7,2,47.91,0,853,1,14.06,0,0
TXN-00076832,5.07,online_retail,23,2,10.57,0,1605,3,10.15,0,0
TXN-00076833,61.93,travel,20,3,23.87,0,74,1,42.5,0,0
TXN-00076834,36.12,jewelry,8,1,5.7,0,94,2,5.15,0,1
TXN-00076835,1.48,restaurant,15,2,7.02,0,1442,4,71.07,0,0
TXN-00076836,120.39,entertainment,4,5,9.09,0,453,3,19.14,1,1
TXN-00076837,43.79,restaurant,3,0,5.95,0,1421,3,63.47,0,0
TXN-00076838,18.4,gas_station,6,0,8.36,0,1542,3,31.17,0,0
TXN-00076839,243.74,pharmacy,17,3,27.77,0,1538,1,100.41,0,0
TXN-00076840,4.67,clothing,13,1,24.24,0,1742,2,64.24,0,0
TXN-00076841,19.94,clothing,18,2,0.15,0,1292,2,18.97,0,0
TXN-00076842,938.32,pharmacy,14,3,43.32,1,99,4,29.85,0,0
TXN-00076843,19.45,electronics,19,2,3.33,0,1764,0,79.61,0,0
TXN-00076844,41.19,online_retail,19,2,28.33,1,1594,5,28.09,0,0
TXN-00076845,20.17,grocery,21,5,5.51,0,474,2,47.22,1,0
TXN-00076846,59.23,online_retail,7,3,21.41,0,950,4,10.57,0,0
TXN-00076847,38.74,education,12,4,27.84,0,1271,0,27.03,0,0
TXN-00076848,10.18,hardware,1,5,2.93,0,427,2,22.97,1,0
TXN-00076849,124.4,jewelry,20,0,17.6,0,381,1,22.35,0,0
TXN-00076850,10.95,pharmacy,7,0,19.33,0,1912,2,9.35,0,0
TXN-00076851,1210.13,electronics,16,5,2.1,0,1819,4,12.6,1,1
TXN-00076852,12.25,grocery,21,1,4.98,0,1728,4,88.08,0,1
TXN-00076853,4.04,education,22,0,0.25,0,997,2,38.68,0,0
TXN-00076854,56.68,jewelry,3,1,49.72,0,153,2,11.19,0,1
TXN-00076855,78.05,education,15,3,4.05,0,799,3,8.84,0,0
TXN-00076856,9.87,entertainment,16,4,20.11,0,680,1,58.96,0,0
TXN-00076857,22.42,restaurant,20,1,38.8,1,1659,3,64.02,0,0
TXN-00076858,8.03,jewelry,15,0,1.96,0,264,0,15.59,0,0
TXN-00076859,14.38,grocery,11,5,0.63,0,1874,3,2.89,1,0
TXN-00076860,72.61,entertainment,8,4,25.44,0,1991,5,36.29,0,0
TXN-00076861,39.82,gas_station,6,3,9.04,0,764,2,36.17,0,0
TXN-00076862,142.46,electronics,16,0,10.28,0,155,3,42.19,0,0
TXN-00076863,27.51,pharmacy,13,6,3.94,0,7,3,25.57,1,0
TXN-00076864,169.94,electronics,20,3,15.04,0,802,3,41.83,0,1
TXN-00076865,32.49,clothing,15,1,41.47,0,1999,2,96.68,0,0
TXN-00076866,208.2,pharmacy,9,0,0.33,1,1419,5,13.07,0,0
TXN-00076867,4.33,jewelry,21,5,11.92,0,1484,2,58.72,1,0
TXN-00076868,8.4,clothing,13,1,20.85,0,1187,3,7.91,0,0
TXN-00076869,55.64,gas_station,7,5,13.58,0,597,1,6.69,1,0
TXN-00076870,41.11,clothing,7,6,10.69,0,896,3,18.05,1,0
TXN-00076871,12.85,hardware,21,3,44.16,0,467,3,34.02,0,0
TXN-00076872,62.52,jewelry,3,1,6.89,0,717,2,97.96,0,1
TXN-00076873,22.53,restaurant,15,2,6.95,0,1311,2,47.82,0,0
TXN-00076874,65.07,electronics,6,2,10.9,0,1235,7,36.5,0,0
TXN-00076875,98.51,gas_station,18,6,21.11,0,678,3,5.69,1,0
TXN-00076876,14.66,restaurant,16,4,10.15,0,870,4,29.85,0,0
TXN-00076877,25.2,pharmacy,17,3,1.6,0,1603,2,26.25,0,0
TXN-00076878,88.86,education,15,5,14.9,0,1559,2,70.92,1,0
TXN-00076879,48.21,restaurant,10,0,28.75,0,281,1,24.84,0,0
TXN-00076880,56.95,gas_station,12,3,23.41,1,555,4,120.12,0,0
TXN-00076881,9.75,grocery,5,6,8.14,0,1586,2,29.44,1,0
TXN-00076882,14.59,clothing,20,2,11.56,0,282,1,86.36,0,0
TXN-00076883,70.2,entertainment,15,5,24.8,0,758,3,33.92,1,0
TXN-00076884,32.82,clothing,12,2,4.49,0,1217,4,16.63,0,0
TXN-00076885,45.66,electronics,0,3,2.3,0,1834,3,67.07,0,1
TXN-00076886,12.24,clothing,12,6,3.21,0,1998,2,39.93,1,0
TXN-00076887,161.49,restaurant,1,1,17.33,0,1252,2,16.49,0,1
TXN-00076888,50.18,online_retail,2,1,12.34,0,1891,3,12.19,0,1
TXN-00076889,8.0,restaurant,22,6,0.29,0,689,2,29.67,1,0
TXN-00076890,8.25,restaurant,15,2,11.9,0,515,4,19.34,0,0
TXN-00076891,64.61,clothing,21,3,16.75,0,250,0,26.33,0,0
TXN-00076892,20.79,hardware,15,2,6.91,0,1947,3,178.45,0,0
